699.13	7.00
699.89	6.00
700.64	4.00
701.39	7.00
702.15	2.00
702.90	9.00
703.65	17.00
704.41	20.00
705.16	29.00
705.91	44.00
706.67	33.00
707.42	28.00
708.17	29.00
708.93	12.00
709.68	7.00
710.43	3.00
711.18	5.00
711.94	0.00
712.69	6.00
713.44	5.00
714.19	10.00
714.95	7.00
715.70	8.00
716.45	6.00
717.20	3.00
717.95	6.00
718.71	3.00
719.46	12.00
720.21	8.00
720.96	7.00
721.71	10.00
722.46	12.00
723.22	16.00
723.97	26.00
724.72	23.00
725.47	20.00
726.22	30.00
726.97	35.00
727.72	40.00
728.47	30.00
729.22	27.00
729.97	16.00
730.73	12.00
731.48	6.00
732.23	10.00
732.98	2.00
733.73	-1.00
734.48	2.00
735.23	5.00
735.98	0.00
736.73	2.00
737.48	4.00
738.23	3.00
738.98	2.00
739.73	9.00
740.48	7.00
741.23	2.00
741.98	11.00
742.73	10.00
743.47	14.00
744.22	13.00
744.97	12.00
745.72	9.00
746.47	11.00
747.22	23.00
747.97	23.00
748.72	22.00
749.47	20.00
750.22	14.00
750.96	12.00
751.71	16.00
752.46	25.00
753.21	33.00
753.96	25.00
754.71	11.00
755.45	12.00
756.20	2.00
756.95	4.00
757.70	3.00
758.45	6.00
759.19	1.00
759.94	1.00
760.69	-2.00
761.44	4.00
762.19	3.00
762.93	5.00
763.68	6.00
764.43	0.00
765.17	0.00
765.92	2.00
766.67	2.00
767.42	6.00
768.16	5.00
768.91	0.00
769.66	1.00
770.40	1.00
771.15	1.00
771.90	2.00
772.64	10.00
773.39	5.00
774.14	2.00
774.88	3.00
775.63	6.00
776.37	5.00
777.12	3.00
777.87	-2.00
778.61	0.00
779.36	3.00
780.10	5.00
780.85	3.00
781.59	1.00
782.34	2.00
783.09	0.00
783.83	-2.00
784.58	-2.00
785.32	2.00
786.07	9.00
786.81	0.00
787.56	9.00
788.30	5.00
789.05	6.00
789.79	1.00
790.54	5.00
791.28	7.00
792.02	7.00
792.77	4.00
793.51	0.00
794.26	7.00
795.00	8.00
795.75	11.00
796.49	6.00
797.23	4.00
797.98	-3.00
798.72	3.00
799.47	2.00
800.21	7.00
800.95	2.00
801.70	3.00
802.44	3.00
803.18	2.00
803.93	1.00
804.67	-3.00
805.41	2.00
806.16	6.00
806.90	5.00
807.64	1.00
808.39	2.00
809.13	4.00
809.87	11.00
810.61	11.00
811.36	18.00
812.10	10.00
812.84	18.00
813.58	14.00
814.33	2.00
815.07	10.00
815.81	3.00
816.55	6.00
817.30	6.00
818.04	5.00
818.78	7.00
819.52	3.00
820.26	2.00
821.00	0.00
821.75	9.00
822.49	8.00
823.23	8.00
823.97	6.00
824.71	5.00
825.45	13.00
826.19	10.00
826.93	13.00
827.68	10.00
828.42	13.00
829.16	19.00
829.90	21.00
830.64	12.00
831.38	15.00
832.12	12.00
832.86	6.00
833.60	4.00
834.34	8.00
835.08	23.00
835.82	30.00
836.56	42.00
837.30	58.00
838.04	48.00
838.78	36.00
839.52	25.00
840.26	20.00
841.00	23.00
841.74	19.00
842.48	14.00
843.22	17.00
843.96	19.00
844.70	6.00
845.44	14.00
846.18	9.00
846.91	15.00
847.65	22.00
848.39	33.00
849.13	41.00
849.87	41.00
850.61	22.00
851.35	16.00
852.09	4.00
852.82	8.00
853.56	7.00
854.30	7.00
855.04	7.00
855.78	6.00
856.52	4.00
857.25	12.00
857.99	17.00
858.73	20.00
859.47	17.00
860.20	14.00
860.94	13.00
861.68	15.00
862.42	24.00
863.15	28.00
863.89	27.00
864.63	37.00
865.37	40.00
866.10	32.00
866.84	26.00
867.58	17.00
868.31	17.00
869.05	9.00
869.79	6.00
870.52	3.00
871.26	9.00
872.00	2.00
872.73	5.00
873.47	4.00
874.21	6.00
874.94	1.00
875.68	19.00
876.41	21.00
877.15	37.00
877.89	39.00
878.62	39.00
879.36	27.00
880.09	16.00
880.83	10.00
881.57	10.00
882.30	12.00
883.04	7.00
883.77	10.00
884.51	12.00
885.24	9.00
885.98	15.00
886.71	10.00
887.45	9.00
888.18	11.00
888.92	6.00
889.65	1.00
890.39	7.00
891.12	7.00
891.85	1.00
892.59	7.00
893.32	6.00
894.06	7.00
894.79	5.00
895.53	10.00
896.26	2.00
896.99	1.00
897.73	3.00
898.46	4.00
899.20	3.00
899.93	8.00
900.66	6.00
901.40	5.00
902.13	6.00
902.86	3.00
903.60	3.00
904.33	-2.00
905.06	3.00
905.80	-4.00
906.53	2.00
907.26	3.00
907.99	9.00
908.73	6.00
909.46	13.00
910.19	-4.00
910.93	4.00
911.66	3.00
912.39	5.00
913.12	7.00
913.86	5.00
914.59	-1.00
915.32	5.00
916.05	5.00
916.78	3.00
917.52	6.00
918.25	-7.00
918.98	2.00
919.71	2.00
920.44	4.00
921.17	3.00
921.91	6.00
922.64	8.00
923.37	1.00
924.10	6.00
924.83	0.00
925.56	2.00
926.29	8.00
927.02	-1.00
927.75	7.00
928.48	-1.00
929.22	2.00
929.95	7.00
930.68	-1.00
931.41	11.00
932.14	3.00
932.87	2.00
933.60	2.00
934.33	-2.00
935.06	2.00
935.79	-2.00
936.52	4.00
937.25	6.00
937.98	3.00
938.71	-3.00
939.44	0.00
940.17	2.00
940.90	7.00
941.63	0.00
942.36	5.00
943.08	4.00
943.81	0.00
944.54	8.00
945.27	1.00
946.00	3.00
946.73	-4.00
947.46	-2.00
948.19	0.00
948.92	1.00
949.64	8.00
950.37	0.00
951.10	1.00
951.83	4.00
952.56	-2.00
953.29	-1.00
954.01	5.00
954.74	-3.00
955.47	6.00
956.20	1.00
956.93	3.00
957.65	0.00
958.38	0.00
959.11	6.00
959.84	4.00
960.56	10.00
961.29	4.00
962.02	0.00
962.75	0.00
963.47	2.00
964.20	1.00
964.93	6.00
965.66	3.00
966.38	3.00
967.11	13.00
967.84	5.00
968.56	2.00
969.29	-2.00
970.02	-2.00
970.74	2.00
971.47	0.00
972.19	-2.00
972.92	0.00
973.65	1.00
974.37	2.00
975.10	2.00
975.83	3.00
976.55	2.00
977.28	4.00
978.00	-2.00
978.73	0.00
979.45	2.00
980.18	5.00
980.90	-4.00
981.63	4.00
982.36	0.00
983.08	-2.00
983.81	4.00
984.53	5.00
985.26	3.00
985.98	-4.00
986.71	0.00
987.43	7.00
988.15	7.00
988.88	3.00
989.60	0.00
990.33	2.00
991.05	-1.00
991.78	1.00
992.50	3.00
993.23	-1.00
993.95	-2.00
994.67	-2.00
